date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
Mar  8, 2024 07:49:15.385520000 EST,192.168.4.140,192.168.4.137,5050,58343,1024,0x0002
Mar  8, 2024 07:49:15.385592000 EST,192.168.4.140,192.168.4.137,16993,58343,1024,0x0002
Mar  8, 2024 07:49:15.385733000 EST,192.168.4.140,192.168.4.137,5989,58343,1024,0x0002
Mar  8, 2024 07:49:15.385809000 EST,192.168.4.140,192.168.4.137,548,58343,1024,0x0002
Mar  8, 2024 07:49:15.385951000 EST,192.168.4.140,192.168.4.137,27356,58343,1024,0x0002
Mar  8, 2024 07:49:15.386018000 EST,192.168.4.140,192.168.4.137,2100,58343,1024,0x0002
Mar  8, 2024 07:49:15.386115000 EST,192.168.4.140,192.168.4.137,2702,58343,1024,0x0002
Mar  8, 2024 07:49:15.386183000 EST,192.168.4.140,192.168.4.137,7019,58343,1024,0x0002
Mar  8, 2024 07:49:15.386275000 EST,192.168.4.140,192.168.4.137,15002,58343,1024,0x0002
Mar  8, 2024 07:49:15.386341000 EST,192.168.4.140,192.168.4.137,1524,58343,1024,0x0002
Mar  8, 2024 07:49:15.386434000 EST,192.168.4.140,192.168.4.137,3261,58343,1024,0x0002
Mar  8, 2024 07:49:15.386500000 EST,192.168.4.140,192.168.4.137,901,58343,1024,0x0002
Mar  8, 2024 07:49:15.386638000 EST,192.168.4.140,192.168.4.137,4111,58343,1024,0x0002
Mar  8, 2024 07:49:15.386702000 EST,192.168.4.140,192.168.4.137,8400,58343,1024,0x0002
Mar  8, 2024 07:49:15.386793000 EST,192.168.4.140,192.168.4.137,808,58343,1024,0x0002
Mar  8, 2024 07:49:15.386859000 EST,192.168.4.140,192.168.4.137,2718,58343,1024,0x0002
Mar  8, 2024 07:49:15.386949000 EST,192.168.4.140,192.168.4.137,44443,58343,1024,0x0002
Mar  8, 2024 07:49:15.387016000 EST,192.168.4.140,192.168.4.137,5859,58343,1024,0x0002
Mar  8, 2024 07:49:15.387145000 EST,192.168.4.140,192.168.4.137,714,58343,1024,0x0002
Mar  8, 2024 07:49:15.387216000 EST,192.168.4.140,192.168.4.137,2043,58343,1024,0x0002
Mar  8, 2024 07:49:15.387307000 EST,192.168.4.140,192.168.4.137,8089,58343,1024,0x0002
Mar  8, 2024 07:49:15.387373000 EST,192.168.4.140,192.168.4.137,3006,58343,1024,0x0002
Mar  8, 2024 07:49:15.387466000 EST,192.168.4.140,192.168.4.137,1113,58343,1024,0x0002
Mar  8, 2024 07:49:15.387532000 EST,192.168.4.140,192.168.4.137,2004,58343,1024,0x0002
Mar  8, 2024 07:49:15.387623000 EST,192.168.4.140,192.168.4.137,2608,58343,1024,0x0002
Mar  8, 2024 07:49:15.387689000 EST,192.168.4.140,192.168.4.137,9090,58343,1024,0x0002
Mar  8, 2024 07:49:15.387815000 EST,192.168.4.140,192.168.4.137,13,58343,1024,0x0002
Mar  8, 2024 07:49:15.387880000 EST,192.168.4.140,192.168.4.137,1087,58343,1024,0x0002
Mar  8, 2024 07:49:15.387971000 EST,192.168.4.140,192.168.4.137,9999,58343,1024,0x0002
Mar  8, 2024 07:49:15.388037000 EST,192.168.4.140,192.168.4.137,2042,58343,1024,0x0002
Mar  8, 2024 07:49:15.388126000 EST,192.168.4.140,192.168.4.137,20031,58343,1024,0x0002
Mar  8, 2024 07:49:15.388219000 EST,192.168.4.140,192.168.4.137,2022,58343,1024,0x0002
Mar  8, 2024 07:49:15.388348000 EST,192.168.4.140,192.168.4.137,1107,58343,1024,0x0002
Mar  8, 2024 07:49:15.388413000 EST,192.168.4.140,192.168.4.137,16113,58343,1024,0x0002
Mar  8, 2024 07:49:15.388503000 EST,192.168.4.140,192.168.4.137,1046,58343,1024,0x0002
Mar  8, 2024 07:49:15.388573000 EST,192.168.4.140,192.168.4.137,7200,58343,1024,0x0002
Mar  8, 2024 07:49:15.388663000 EST,192.168.4.140,192.168.4.137,3031,58343,1024,0x0002
Mar  8, 2024 07:49:15.388729000 EST,192.168.4.140,192.168.4.137,5222,58343,1024,0x0002
Mar  8, 2024 07:49:15.388820000 EST,192.168.4.140,192.168.4.137,2998,58343,1024,0x0002
Mar  8, 2024 07:49:15.389608000 EST,192.168.4.137,192.168.4.140,58343,14441,0,0x0014
Mar  8, 2024 07:49:15.389609000 EST,192.168.4.137,192.168.4.140,58343,13456,0,0x0014
Mar  8, 2024 07:49:15.390294000 EST,192.168.4.137,192.168.4.140,58343,20222,0,0x0014
Mar  8, 2024 07:49:15.390572000 EST,192.168.4.137,192.168.4.140,58343,513,5840,0x0012
Mar  8, 2024 07:49:15.390649000 EST,192.168.4.140,192.168.4.137,513,58343,0,0x0004
Mar  8, 2024 07:49:15.390940000 EST,192.168.4.137,192.168.4.140,58343,32771,0,0x0014
Mar  8, 2024 07:49:15.391416000 EST,192.168.4.137,192.168.4.140,58343,8010,0,0x0014
Mar  8, 2024 07:49:15.391417000 EST,192.168.4.137,192.168.4.140,58343,15004,0,0x0014
Mar  8, 2024 07:49:15.391697000 EST,192.168.4.137,192.168.4.140,58343,2105,0,0x0014
Mar  8, 2024 07:49:15.392438000 EST,192.168.4.137,192.168.4.140,58343,5903,0,0x0014
Mar  8, 2024 07:49:15.392439000 EST,192.168.4.137,192.168.4.140,58343,6106,0,0x0014
Mar  8, 2024 07:49:15.392761000 EST,192.168.4.137,192.168.4.140,58343,5922,0,0x0014
Mar  8, 2024 07:49:15.393406000 EST,192.168.4.137,192.168.4.140,58343,5050,0,0x0014
Mar  8, 2024 07:49:15.393406000 EST,192.168.4.137,192.168.4.140,58343,16993,0,0x0014
Mar  8, 2024 07:49:15.393848000 EST,192.168.4.137,192.168.4.140,58343,5989,0,0x0014
Mar  8, 2024 07:49:15.394318000 EST,192.168.4.137,192.168.4.140,58343,548,0,0x0014
Mar  8, 2024 07:49:15.394592000 EST,192.168.4.137,192.168.4.140,58343,27356,0,0x0014
Mar  8, 2024 07:49:15.394857000 EST,192.168.4.137,192.168.4.140,58343,2100,0,0x0014
Mar  8, 2024 07:49:15.395122000 EST,192.168.4.137,192.168.4.140,58343,2702,0,0x0014
Mar  8, 2024 07:49:15.395614000 EST,192.168.4.137,192.168.4.140,58343,7019,0,0x0014
Mar  8, 2024 07:49:15.395615000 EST,192.168.4.137,192.168.4.140,58343,15002,0,0x0014
Mar  8, 2024 07:49:15.396263000 EST,192.168.4.137,192.168.4.140,58343,1524,5840,0x0012
Mar  8, 2024 07:49:15.396344000 EST,192.168.4.140,192.168.4.137,1524,58343,0,0x0004
Mar  8, 2024 07:49:15.396604000 EST,192.168.4.137,192.168.4.140,58343,3261,0,0x0014
Mar  8, 2024 07:49:15.396870000 EST,192.168.4.137,192.168.4.140,58343,901,0,0x0014
Mar  8, 2024 07:49:15.397330000 EST,192.168.4.137,192.168.4.140,58343,4111,0,0x0014
Mar  8, 2024 07:49:15.397605000 EST,192.168.4.137,192.168.4.140,58343,8400,0,0x0014
Mar  8, 2024 07:49:15.397895000 EST,192.168.4.137,192.168.4.140,58343,808,0,0x0014
Mar  8, 2024 07:49:15.398158000 EST,192.168.4.137,192.168.4.140,58343,2718,0,0x0014
Mar  8, 2024 07:49:15.398640000 EST,192.168.4.137,192.168.4.140,58343,44443,0,0x0014
Mar  8, 2024 07:49:15.398640000 EST,192.168.4.137,192.168.4.140,58343,5859,0,0x0014
Mar  8, 2024 07:49:15.399105000 EST,192.168.4.137,192.168.4.140,58343,714,0,0x0014
Mar  8, 2024 07:49:15.399370000 EST,192.168.4.137,192.168.4.140,58343,2043,0,0x0014
Mar  8, 2024 07:49:15.399972000 EST,192.168.4.137,192.168.4.140,58343,8089,0,0x0014
Mar  8, 2024 07:49:15.399973000 EST,192.168.4.137,192.168.4.140,58343,3006,0,0x0014
Mar  8, 2024 07:49:15.400754000 EST,192.168.4.137,192.168.4.140,58343,1113,0,0x0014
Mar  8, 2024 07:49:15.400754000 EST,192.168.4.137,192.168.4.140,58343,2004,0,0x0014
Mar  8, 2024 07:49:15.401040000 EST,192.168.4.137,192.168.4.140,58343,2608,0,0x0014
Mar  8, 2024 07:49:15.401308000 EST,192.168.4.137,192.168.4.140,58343,9090,0,0x0014
Mar  8, 2024 07:49:15.401573000 EST,192.168.4.137,192.168.4.140,58343,13,0,0x0014
Mar  8, 2024 07:49:15.402209000 EST,192.168.4.137,192.168.4.140,58343,1087,0,0x0014
Mar  8, 2024 07:49:15.402485000 EST,192.168.4.137,192.168.4.140,58343,9999,0,0x0014
Mar  8, 2024 07:49:15.402748000 EST,192.168.4.137,192.168.4.140,58343,2042,0,0x0014
Mar  8, 2024 07:49:15.403012000 EST,192.168.4.137,192.168.4.140,58343,20031,0,0x0014
Mar  8, 2024 07:49:15.403486000 EST,192.168.4.137,192.168.4.140,58343,2022,0,0x0014
Mar  8, 2024 07:49:15.403761000 EST,192.168.4.137,192.168.4.140,58343,1107,0,0x0014
Mar  8, 2024 07:49:15.403761000 EST,192.168.4.137,192.168.4.140,58343,16113,0,0x0014
Mar  8, 2024 07:49:15.404465000 EST,192.168.4.137,192.168.4.140,58343,1046,0,0x0014
Mar  8, 2024 07:49:15.404465000 EST,192.168.4.137,192.168.4.140,58343,7200,0,0x0014
Mar  8, 2024 07:49:15.404465000 EST,192.168.4.137,192.168.4.140,58343,3031,0,0x0014
Mar  8, 2024 07:49:15.406126000 EST,192.168.4.137,192.168.4.140,58343,5222,0,0x0014
Mar  8, 2024 07:49:15.406127000 EST,192.168.4.137,192.168.4.140,58343,2998,0,0x0014
Mar  8, 2024 07:49:15.406393000 EST,192.168.4.140,192.168.4.137,3920,58343,1024,0x0002
Mar  8, 2024 07:49:15.406561000 EST,192.168.4.140,192.168.4.137,1062,58343,1024,0x0002
Mar  8, 2024 07:49:15.406629000 EST,192.168.4.140,192.168.4.137,1034,58343,1024,0x0002
Mar  8, 2024 07:49:15.406723000 EST,192.168.4.140,192.168.4.137,5510,58343,1024,0x0002
Mar  8, 2024 07:49:15.406790000 EST,192.168.4.140,192.168.4.137,1089,58343,1024,0x0002
Mar  8, 2024 07:49:15.406883000 EST,192.168.4.140,192.168.4.137,5802,58343,1024,0x0002
Mar  8, 2024 07:49:15.406949000 EST,192.168.4.140,192.168.4.137,5061,58343,1024,0x0002
Mar  8, 2024 07:49:15.407082000 EST,192.168.4.140,192.168.4.137,1500,58343,1024,0x0002
Mar  8, 2024 07:49:15.407146000 EST,192.168.4.140,192.168.4.137,3211,58343,1024,0x0002
Mar  8, 2024 07:49:15.407238000 EST,192.168.4.140,192.168.4.137,6792,58343,1024,0x0002
Mar  8, 2024 07:49:15.407304000 EST,192.168.4.140,192.168.4.137,12265,58343,1024,0x0002
Mar  8, 2024 07:49:15.407398000 EST,192.168.4.140,192.168.4.137,1108,58343,1024,0x0002
Mar  8, 2024 07:49:15.407464000 EST,192.168.4.140,192.168.4.137,18988,58343,1024,0x0002
Mar  8, 2024 07:49:15.407555000 EST,192.168.4.140,192.168.4.137,6006,58343,1024,0x0002
Mar  8, 2024 07:49:15.407622000 EST,192.168.4.140,192.168.4.137,5925,58343,1024,0x0002
Mar  8, 2024 07:49:15.407753000 EST,192.168.4.140,192.168.4.137,1076,58343,1024,0x0002
Mar  8, 2024 07:49:15.407817000 EST,192.168.4.140,192.168.4.137,222,58343,1024,0x0002
Mar  8, 2024 07:49:15.407902000 EST,192.168.4.140,192.168.4.137,1096,58343,1024,0x0002
Mar  8, 2024 07:49:15.407969000 EST,192.168.4.140,192.168.4.137,9100,58343,1024,0x0002
Mar  8, 2024 07:49:15.408065000 EST,192.168.4.140,192.168.4.137,1056,58343,1024,0x0002
Mar  8, 2024 07:49:15.408131000 EST,192.168.4.140,192.168.4.137,1137,58343,1024,0x0002
Mar  8, 2024 07:49:15.408222000 EST,192.168.4.140,192.168.4.137,617,58343,1024,0x0002
Mar  8, 2024 07:49:15.408288000 EST,192.168.4.140,192.168.4.137,1070,58343,1024,0x0002
Mar  8, 2024 07:49:15.408379000 EST,192.168.4.140,192.168.4.137,1094,58343,1024,0x0002
Mar  8, 2024 07:49:15.408445000 EST,192.168.4.140,192.168.4.137,50003,58343,1024,0x0002
Mar  8, 2024 07:49:15.408536000 EST,192.168.4.140,192.168.4.137,4567,58343,1024,0x0002
Mar  8, 2024 07:49:15.408601000 EST,192.168.4.140,192.168.4.137,6543,58343,1024,0x0002
Mar  8, 2024 07:49:15.408695000 EST,192.168.4.140,192.168.4.137,8333,58343,1024,0x0002
Mar  8, 2024 07:49:15.408761000 EST,192.168.4.140,192.168.4.137,2001,58343,1024,0x0002
Mar  8, 2024 07:49:15.408851000 EST,192.168.4.140,192.168.4.137,1079,58343,1024,0x0002
Mar  8, 2024 07:49:15.408917000 EST,192.168.4.140,192.168.4.137,2394,58343,1024,0x0002
Mar  8, 2024 07:49:15.408999000 EST,192.168.4.140,192.168.4.137,1049,58343,1024,0x0002
Mar  8, 2024 07:49:15.409065000 EST,192.168.4.140,192.168.4.137,5555,58343,1024,0x0002
Mar  8, 2024 07:49:15.409156000 EST,192.168.4.140,192.168.4.137,119,58343,1024,0x0002
Mar  8, 2024 07:49:15.409222000 EST,192.168.4.140,192.168.4.137,8800,58343,1024,0x0002
Mar  8, 2024 07:49:15.409313000 EST,192.168.4.140,192.168.4.137,407,58343,1024,0x0002
Mar  8, 2024 07:49:15.409378000 EST,192.168.4.140,192.168.4.137,3071,58343,1024,0x0002
Mar  8, 2024 07:49:15.409469000 EST,192.168.4.140,192.168.4.137,60020,58343,1024,0x0002
Mar  8, 2024 07:49:15.409536000 EST,192.168.4.140,192.168.4.137,8649,58343,1024,0x0002
Mar  8, 2024 07:49:15.409627000 EST,192.168.4.140,192.168.4.137,648,58343,1024,0x0002
Mar  8, 2024 07:49:15.409726000 EST,192.168.4.140,192.168.4.137,1092,58343,1024,0x0002
Mar  8, 2024 07:49:15.409818000 EST,192.168.4.140,192.168.4.137,5907,58343,1024,0x0002
Mar  8, 2024 07:49:15.409885000 EST,192.168.4.140,192.168.4.137,8254,58343,1024,0x0002
Mar  8, 2024 07:49:15.409976000 EST,192.168.4.140,192.168.4.137,1071,58343,1024,0x0002
Mar  8, 2024 07:49:15.410042000 EST,192.168.4.140,192.168.4.137,3011,58343,1024,0x0002
Mar  8, 2024 07:49:15.410144000 EST,192.168.4.140,192.168.4.137,23502,58343,1024,0x0002
Mar  8, 2024 07:49:15.410210000 EST,192.168.4.140,192.168.4.137,44442,58343,1024,0x0002
Mar  8, 2024 07:49:15.410301000 EST,192.168.4.140,192.168.4.137,50389,58343,1024,0x0002
Mar  8, 2024 07:49:15.410366000 EST,192.168.4.140,192.168.4.137,15000,58343,1024,0x0002
Mar  8, 2024 07:49:15.410459000 EST,192.168.4.140,192.168.4.137,27355,58343,1024,0x0002
Mar  8, 2024 07:49:15.411330000 EST,192.168.4.137,192.168.4.140,58343,3920,0,0x0014
Mar  8, 2024 07:49:15.411330000 EST,192.168.4.137,192.168.4.140,58343,1062,0,0x0014
Mar  8, 2024 07:49:15.411330000 EST,192.168.4.137,192.168.4.140,58343,1034,0,0x0014
Mar  8, 2024 07:49:15.411897000 EST,192.168.4.137,192.168.4.140,58343,5510,0,0x0014
Mar  8, 2024 07:49:15.411897000 EST,192.168.4.137,192.168.4.140,58343,1089,0,0x0014
Mar  8, 2024 07:49:15.411897000 EST,192.168.4.137,192.168.4.140,58343,5802,0,0x0014
Mar  8, 2024 07:49:15.411898000 EST,192.168.4.137,192.168.4.140,58343,5061,0,0x0014
Mar  8, 2024 07:49:15.412574000 EST,192.168.4.137,192.168.4.140,58343,1500,0,0x0014
Mar  8, 2024 07:49:15.412575000 EST,192.168.4.137,192.168.4.140,58343,3211,0,0x0014
Mar  8, 2024 07:49:15.412575000 EST,192.168.4.137,192.168.4.140,58343,6792,0,0x0014
Mar  8, 2024 07:49:15.412575000 EST,192.168.4.137,192.168.4.140,58343,12265,0,0x0014
Mar  8, 2024 07:49:15.412575000 EST,192.168.4.137,192.168.4.140,58343,1108,0,0x0014
Mar  8, 2024 07:49:15.413520000 EST,192.168.4.137,192.168.4.140,58343,18988,0,0x0014
Mar  8, 2024 07:49:15.413520000 EST,192.168.4.137,192.168.4.140,58343,6006,0,0x0014
Mar  8, 2024 07:49:15.413520000 EST,192.168.4.137,192.168.4.140,58343,5925,0,0x0014
Mar  8, 2024 07:49:15.413520000 EST,192.168.4.137,192.168.4.140,58343,1076,0,0x0014
Mar  8, 2024 07:49:15.413520000 EST,192.168.4.137,192.168.4.140,58343,222,0,0x0014
Mar  8, 2024 07:49:15.413520000 EST,192.168.4.137,192.168.4.140,58343,1096,0,0x0014
Mar  8, 2024 07:49:15.414070000 EST,192.168.4.137,192.168.4.140,58343,9100,0,0x0014
Mar  8, 2024 07:49:15.414071000 EST,192.168.4.137,192.168.4.140,58343,1056,0,0x0014
Mar  8, 2024 07:49:15.414071000 EST,192.168.4.137,192.168.4.140,58343,1137,0,0x0014
Mar  8, 2024 07:49:15.414071000 EST,192.168.4.137,192.168.4.140,58343,617,0,0x0014
Mar  8, 2024 07:49:15.414071000 EST,192.168.4.137,192.168.4.140,58343,1070,0,0x0014
Mar  8, 2024 07:49:15.414071000 EST,192.168.4.137,192.168.4.140,58343,1094,0,0x0014
Mar  8, 2024 07:49:15.414071000 EST,192.168.4.137,192.168.4.140,58343,50003,0,0x0014
Mar  8, 2024 07:49:15.415003000 EST,192.168.4.137,192.168.4.140,58343,4567,0,0x0014
Mar  8, 2024 07:49:15.415003000 EST,192.168.4.137,192.168.4.140,58343,6543,0,0x0014
Mar  8, 2024 07:49:15.415004000 EST,192.168.4.137,192.168.4.140,58343,8333,0,0x0014
Mar  8, 2024 07:49:15.415004000 EST,192.168.4.137,192.168.4.140,58343,2001,0,0x0014
Mar  8, 2024 07:49:15.415004000 EST,192.168.4.137,192.168.4.140,58343,1079,0,0x0014
Mar  8, 2024 07:49:15.415004000 EST,192.168.4.137,192.168.4.140,58343,2394,0,0x0014
Mar  8, 2024 07:49:15.415004000 EST,192.168.4.137,192.168.4.140,58343,1049,0,0x0014
Mar  8, 2024 07:49:15.415004000 EST,192.168.4.137,192.168.4.140,58343,5555,0,0x0014
Mar  8, 2024 07:49:15.416071000 EST,192.168.4.137,192.168.4.140,58343,119,0,0x0014
Mar  8, 2024 07:49:15.416071000 EST,192.168.4.137,192.168.4.140,58343,8800,0,0x0014
Mar  8, 2024 07:49:15.416071000 EST,192.168.4.137,192.168.4.140,58343,407,0,0x0014
Mar  8, 2024 07:49:15.416071000 EST,192.168.4.137,192.168.4.140,58343,3071,0,0x0014
Mar  8, 2024 07:49:15.416071000 EST,192.168.4.137,192.168.4.140,58343,60020,0,0x0014
Mar  8, 2024 07:49:15.416072000 EST,192.168.4.137,192.168.4.140,58343,8649,0,0x0014
Mar  8, 2024 07:49:15.416072000 EST,192.168.4.137,192.168.4.140,58343,648,0,0x0014
Mar  8, 2024 07:49:15.416072000 EST,192.168.4.137,192.168.4.140,58343,1092,0,0x0014
Mar  8, 2024 07:49:15.416207000 EST,192.168.4.137,192.168.4.140,58343,5907,0,0x0014
Mar  8, 2024 07:49:15.416974000 EST,192.168.4.137,192.168.4.140,58343,8254,0,0x0014
Mar  8, 2024 07:49:15.416974000 EST,192.168.4.137,192.168.4.140,58343,1071,0,0x0014
Mar  8, 2024 07:49:15.416974000 EST,192.168.4.137,192.168.4.140,58343,3011,0,0x0014
Mar  8, 2024 07:49:15.416974000 EST,192.168.4.137,192.168.4.140,58343,23502,0,0x0014
Mar  8, 2024 07:49:15.416974000 EST,192.168.4.137,192.168.4.140,58343,44442,0,0x0014
Mar  8, 2024 07:49:15.416975000 EST,192.168.4.137,192.168.4.140,58343,50389,0,0x0014
Mar  8, 2024 07:49:15.416975000 EST,192.168.4.137,192.168.4.140,58343,15000,0,0x0014
Mar  8, 2024 07:49:15.419491000 EST,192.168.4.140,192.168.4.137,1100,58343,1024,0x0002
Mar  8, 2024 07:49:15.419678000 EST,192.168.4.140,192.168.4.137,42,58343,1024,0x0002
Mar  8, 2024 07:49:15.419747000 EST,192.168.4.140,192.168.4.137,3476,58343,1024,0x0002
Mar  8, 2024 07:49:15.419842000 EST,192.168.4.140,192.168.4.137,6002,58343,1024,0x0002
Mar  8, 2024 07:49:15.419908000 EST,192.168.4.140,192.168.4.137,10626,58343,1024,0x0002
Mar  8, 2024 07:49:15.419998000 EST,192.168.4.140,192.168.4.137,2030,58343,1024,0x0002
Mar  8, 2024 07:49:15.420064000 EST,192.168.4.140,192.168.4.137,7778,58343,1024,0x0002
Mar  8, 2024 07:49:15.420186000 EST,192.168.4.140,192.168.4.137,85,58343,1024,0x0002
Mar  8, 2024 07:49:15.420252000 EST,192.168.4.140,192.168.4.137,264,58343,1024,0x0002
Mar  8, 2024 07:49:15.420381000 EST,192.168.4.140,192.168.4.137,1058,58343,1024,0x0002
Mar  8, 2024 07:49:15.420445000 EST,192.168.4.140,192.168.4.137,125,58343,1024,0x0002
Mar  8, 2024 07:49:15.420534000 EST,192.168.4.140,192.168.4.137,1075,58343,1024,0x0002
Mar  8, 2024 07:49:15.420600000 EST,192.168.4.140,192.168.4.137,1097,58343,1024,0x0002
Mar  8, 2024 07:49:15.420690000 EST,192.168.4.140,192.168.4.137,41511,58343,1024,0x0002
Mar  8, 2024 07:49:15.420757000 EST,192.168.4.140,192.168.4.137,1036,58343,1024,0x0002
Mar  8, 2024 07:49:15.420849000 EST,192.168.4.140,192.168.4.137,3269,58343,1024,0x0002
Mar  8, 2024 07:49:15.420915000 EST,192.168.4.140,192.168.4.137,4005,58343,1024,0x0002
Mar  8, 2024 07:49:15.421006000 EST,192.168.4.140,192.168.4.137,1095,58343,1024,0x0002
Mar  8, 2024 07:49:15.421074000 EST,192.168.4.140,192.168.4.137,5550,58343,1024,0x0002
Mar  8, 2024 07:49:15.421166000 EST,192.168.4.140,192.168.4.137,593,58343,1024,0x0002
Mar  8, 2024 07:49:15.421232000 EST,192.168.4.140,192.168.4.137,32768,58343,1024,0x0002
Mar  8, 2024 07:49:15.421341000 EST,192.168.4.140,192.168.4.137,2006,58343,1024,0x0002
Mar  8, 2024 07:49:15.421407000 EST,192.168.4.140,192.168.4.137,1187,58343,1024,0x0002
Mar  8, 2024 07:49:15.421499000 EST,192.168.4.140,192.168.4.137,1501,58343,1024,0x0002
Mar  8, 2024 07:49:15.421565000 EST,192.168.4.140,192.168.4.137,2065,58343,1024,0x0002
Mar  8, 2024 07:49:15.421694000 EST,192.168.4.140,192.168.4.137,1061,58343,1024,0x0002
Mar  8, 2024 07:49:15.421760000 EST,192.168.4.140,192.168.4.137,465,58343,1024,0x0002
Mar  8, 2024 07:49:15.421890000 EST,192.168.4.140,192.168.4.137,9943,58343,1024,0x0002
Mar  8, 2024 07:49:15.421956000 EST,192.168.4.140,192.168.4.137,625,58343,1024,0x0002
Mar  8, 2024 07:49:15.422047000 EST,192.168.4.140,192.168.4.137,8087,58343,1024,0x0002
Mar  8, 2024 07:49:15.422112000 EST,192.168.4.140,192.168.4.137,44501,58343,1024,0x0002
Mar  8, 2024 07:49:15.422205000 EST,192.168.4.140,192.168.4.137,1801,58343,1024,0x0002
Mar  8, 2024 07:49:15.422270000 EST,192.168.4.140,192.168.4.137,2288,58343,1024,0x0002
Mar  8, 2024 07:49:15.422362000 EST,192.168.4.140,192.168.4.137,30,58343,1024,0x0002
Mar  8, 2024 07:49:15.422427000 EST,192.168.4.140,192.168.4.137,6005,58343,1024,0x0002
Mar  8, 2024 07:49:15.422519000 EST,192.168.4.140,192.168.4.137,7443,58343,1024,0x0002
Mar  8, 2024 07:49:15.422585000 EST,192.168.4.140,192.168.4.137,5214,58343,1024,0x0002
Mar  8, 2024 07:49:15.422677000 EST,192.168.4.140,192.168.4.137,9050,58343,1024,0x0002
Mar  8, 2024 07:49:15.422743000 EST,192.168.4.140,192.168.4.137,6502,58343,1024,0x0002
Mar  8, 2024 07:49:15.422834000 EST,192.168.4.140,192.168.4.137,49152,58343,1024,0x0002
Mar  8, 2024 07:49:15.422900000 EST,192.168.4.140,192.168.4.137,20005,58343,1024,0x0002
Mar  8, 2024 07:49:15.422981000 EST,192.168.4.140,192.168.4.137,65000,58343,1024,0x0002
Mar  8, 2024 07:49:15.423048000 EST,192.168.4.140,192.168.4.137,2126,58343,1024,0x0002
Mar  8, 2024 07:49:15.423141000 EST,192.168.4.140,192.168.4.137,9595,58343,1024,0x0002
Mar  8, 2024 07:49:15.423207000 EST,192.168.4.140,192.168.4.137,1114,58343,1024,0x0002
Mar  8, 2024 07:49:15.423298000 EST,192.168.4.140,192.168.4.137,3001,58343,1024,0x0002
Mar  8, 2024 07:49:15.423363000 EST,192.168.4.140,192.168.4.137,2045,58343,1024,0x0002
Mar  8, 2024 07:49:15.423459000 EST,192.168.4.140,192.168.4.137,4662,58343,1024,0x0002
Mar  8, 2024 07:49:15.423524000 EST,192.168.4.140,192.168.4.137,5718,58343,1024,0x0002
Mar  8, 2024 07:49:15.423616000 EST,192.168.4.140,192.168.4.137,1271,58343,1024,0x0002
Mar  8, 2024 07:49:15.425153000 EST,192.168.4.137,192.168.4.140,58343,27355,0,0x0014
Mar  8, 2024 07:49:15.425154000 EST,192.168.4.137,192.168.4.140,58343,1100,0,0x0014
Mar  8, 2024 07:49:15.425154000 EST,192.168.4.137,192.168.4.140,58343,42,0,0x0014
Mar  8, 2024 07:49:15.425154000 EST,192.168.4.137,192.168.4.140,58343,3476,0,0x0014
Mar  8, 2024 07:49:15.425154000 EST,192.168.4.137,192.168.4.140,58343,6002,0,0x0014
Mar  8, 2024 07:49:15.425154000 EST,192.168.4.137,192.168.4.140,58343,10626,0,0x0014
Mar  8, 2024 07:49:15.425154000 EST,192.168.4.137,192.168.4.140,58343,2030,0,0x0014
Mar  8, 2024 07:49:15.425154000 EST,192.168.4.137,192.168.4.140,58343,7778,0,0x0014
Mar  8, 2024 07:49:15.425301000 EST,192.168.4.137,192.168.4.140,58343,85,0,0x0014
Mar  8, 2024 07:49:15.425699000 EST,192.168.4.137,192.168.4.140,58343,264,0,0x0014
Mar  8, 2024 07:49:15.425700000 EST,192.168.4.137,192.168.4.140,58343,1058,0,0x0014
Mar  8, 2024 07:49:15.425700000 EST,192.168.4.137,192.168.4.140,58343,125,0,0x0014
Mar  8, 2024 07:49:15.425700000 EST,192.168.4.137,192.168.4.140,58343,1075,0,0x0014
Mar  8, 2024 07:49:15.426539000 EST,192.168.4.137,192.168.4.140,58343,1097,0,0x0014
Mar  8, 2024 07:49:15.426539000 EST,192.168.4.137,192.168.4.140,58343,41511,0,0x0014
Mar  8, 2024 07:49:15.426539000 EST,192.168.4.137,192.168.4.140,58343,1036,0,0x0014
Mar  8, 2024 07:49:15.426539000 EST,192.168.4.137,192.168.4.140,58343,3269,0,0x0014
